probe_id,mirna_name
bta-miR-2418_st,bta-miR-2418
bta-miR-2419-star_st,bta-miR-2419-star
bta-miR-2419_st,bta-miR-2419
bta-miR-2420_st,bta-miR-2420
bta-miR-2421_st,bta-miR-2421
bta-miR-2422_st,bta-miR-2422
bta-miR-2423_st,bta-miR-2423
bta-miR-2424_st,bta-miR-2424
bta-miR-2425-star_st,bta-miR-2425-star
bta-miR-2425_st,bta-miR-2425
bta-miR-2426_st,bta-miR-2426
bta-miR-2427_st,bta-miR-2427
bta-miR-2428_st,bta-miR-2428
bta-miR-2429_st,bta-miR-2429
bta-miR-2430_st,bta-miR-2430
bta-miR-2431-star_st,bta-miR-2431-star
bta-miR-2431_st,bta-miR-2431
bta-miR-2432_st,bta-miR-2432
bta-miR-2433_st,bta-miR-2433
bta-miR-2434_st,bta-miR-2434
bta-miR-2435_st,bta-miR-2435
bta-miR-2436-3p_st,bta-miR-2436-3p
bta-miR-2436-5p_st,bta-miR-2436-5p
bta-miR-2437_st,bta-miR-2437
bta-miR-2438_st,bta-miR-2438
bta-miR-2439-star_st,bta-miR-2439-star
bta-miR-2439_st,bta-miR-2439
bta-miR-2440_st,bta-miR-2440
bta-miR-2441_st,bta-miR-2441
bta-miR-2442_st,bta-miR-2442
bta-miR-2443_st,bta-miR-2443
bta-miR-2444_st,bta-miR-2444
bta-miR-2445_st,bta-miR-2445
bta-miR-2446_st,bta-miR-2446
bta-miR-2447_st,bta-miR-2447
bta-miR-2448-star_st,bta-miR-2448-star
bta-miR-2448_st,bta-miR-2448
bta-miR-2449_st,bta-miR-2449
bta-miR-2450a_st,bta-miR-2450a
bta-miR-2450b_st,bta-miR-2450b
bta-miR-2450c_st,bta-miR-2450c
bta-miR-2451_st,bta-miR-2451
bta-miR-2452_st,bta-miR-2452
bta-miR-2453_st,bta-miR-2453
bta-miR-2454-star_st,bta-miR-2454-star
bta-miR-2454_st,bta-miR-2454
bta-miR-2455_st,bta-miR-2455
bta-miR-2456_st,bta-miR-2456
bta-miR-2457_st,bta-miR-2457
bta-miR-2458_st,bta-miR-2458
bta-miR-2459_st,bta-miR-2459
bta-miR-2460_st,bta-miR-2460
bta-miR-2461-3p_st,bta-miR-2461-3p
bta-miR-2461-5p_st,bta-miR-2461-5p
bta-miR-2462_st,bta-miR-2462
bta-miR-2463_st,bta-miR-2463
bta-miR-2464-3p_st,bta-miR-2464-3p
bta-miR-2464-5p_st,bta-miR-2464-5p
bta-miR-2465_st,bta-miR-2465
bta-miR-2466-3p_st,bta-miR-2466-3p
bta-miR-2466-5p_st,bta-miR-2466-5p
bta-miR-2467-star_st,bta-miR-2467-star
bta-miR-2467_st,bta-miR-2467
bta-miR-2468_st,bta-miR-2468
bta-miR-2469_st,bta-miR-2469
bta-miR-2470_st,bta-miR-2470
bta-miR-2471-star_st,bta-miR-2471-star
bta-miR-2471_st,bta-miR-2471
bta-miR-2472_st,bta-miR-2472
bta-miR-2473_st,bta-miR-2473
bta-miR-2474_st,bta-miR-2474
bta-miR-2475_st,bta-miR-2475
bta-miR-2476_st,bta-miR-2476
bta-miR-2477_st,bta-miR-2477
bta-miR-2478_st,bta-miR-2478
bta-miR-2479_st,bta-miR-2479
bta-miR-2480_st,bta-miR-2480
bta-miR-2481_st,bta-miR-2481
bta-miR-2482_st,bta-miR-2482
bta-miR-2483-star_st,bta-miR-2483-star
bta-miR-2483_st,bta-miR-2483
bta-miR-2484_st,bta-miR-2484
bta-miR-2485_st,bta-miR-2485
bta-miR-2486-star_st,bta-miR-2486-star
bta-miR-2486_st,bta-miR-2486
bta-miR-2487_st,bta-miR-2487
bta-miR-2488_st,bta-miR-2488
bta-miR-2489_st,bta-miR-2489
bta-miR-24_st,bta-miR-24
bta-miR-25_st,bta-miR-25
bta-miR-26a_st,bta-miR-26a
bta-miR-26b_st,bta-miR-26b
bta-miR-26c_st,bta-miR-26c
bta-miR-27a-3p_st,bta-miR-27a-3p
bta-miR-27a-5p_st,bta-miR-27a-5p
bta-miR-27b_st,bta-miR-27b
bta-miR-2881_st,bta-miR-2881
bta-miR-2882_st,bta-miR-2882
bta-miR-2883_st,bta-miR-2883
bta-miR-2885_st,bta-miR-2885
bta-miR-2886_st,bta-miR-2886
bta-miR-2887_st,bta-miR-2887
bta-miR-2888_st,bta-miR-2888
bta-miR-2889_st,bta-miR-2889
bta-miR-2890_st,bta-miR-2890
bta-miR-2891_st,bta-miR-2891
bta-miR-2892_st,bta-miR-2892
bta-miR-2893_st,bta-miR-2893
bta-miR-2894_st,bta-miR-2894
bta-miR-2895_st,bta-miR-2895
bta-miR-2896_st,bta-miR-2896
bta-miR-2897_st,bta-miR-2897
bta-miR-2898_st,bta-miR-2898
bta-miR-2899_st,bta-miR-2899
bta-miR-28_st,bta-miR-28
bta-miR-2900_st,bta-miR-2900
bta-miR-2901_st,bta-miR-2901
bta-miR-2902_st,bta-miR-2902
bta-miR-2903_st,bta-miR-2903
bta-miR-2904_st,bta-miR-2904
bta-miR-2917_st,bta-miR-2917
bta-miR-292_st,bta-miR-292
bta-miR-2957_st,bta-miR-2957
bta-miR-296_st,bta-miR-296
bta-miR-299_st,bta-miR-299
bta-miR-29a_st,bta-miR-29a
bta-miR-29b_st,bta-miR-29b
bta-miR-29c_st,bta-miR-29c
bta-miR-29d_st,bta-miR-29d
bta-miR-29e_st,bta-miR-29e
bta-miR-301a_st,bta-miR-301a
bta-miR-301b_st,bta-miR-301b
bta-miR-302a_st,bta-miR-302a
bta-miR-302b_st,bta-miR-302b
bta-miR-302c_st,bta-miR-302c
bta-miR-302d_st,bta-miR-302d
bta-miR-30a-5p_st,bta-miR-30a-5p
bta-miR-30b-3p_st,bta-miR-30b-3p
bta-miR-30b-5p_st,bta-miR-30b-5p
bta-miR-30c_st,bta-miR-30c
bta-miR-30d_st,bta-miR-30d
bta-miR-30e-5p_st,bta-miR-30e-5p
bta-miR-30f_st,bta-miR-30f
bta-miR-31_st,bta-miR-31
bta-miR-320b_st,bta-miR-320b
bta-miR-320_st,bta-miR-320
bta-miR-323_st,bta-miR-323
bta-miR-324_st,bta-miR-324
bta-miR-326_st,bta-miR-326
bta-miR-328_st,bta-miR-328
bta-miR-329a_st,bta-miR-329a
bta-miR-329b_st,bta-miR-329b
bta-miR-32_st,bta-miR-32
bta-miR-330_st,bta-miR-330
bta-miR-331_st,bta-miR-331
bta-miR-335_st,bta-miR-335
bta-miR-338_st,bta-miR-338
bta-miR-339b_st,bta-miR-339b
bta-miR-339_st,bta-miR-339
bta-miR-33a_st,bta-miR-33a
bta-miR-33b_st,bta-miR-33b
bta-miR-340_st,bta-miR-340
bta-miR-342_st,bta-miR-342
bta-miR-3431_st,bta-miR-3431
bta-miR-3432_st,bta-miR-3432
bta-miR-345-3p_st,bta-miR-345-3p
bta-miR-345-5p_st,bta-miR-345-5p
bta-miR-346_st,bta-miR-346
bta-miR-34a_st,bta-miR-34a
bta-miR-34b_st,bta-miR-34b
bta-miR-34c_st,bta-miR-34c
bta-miR-3578_st,bta-miR-3578
bta-miR-3596_st,bta-miR-3596
bta-miR-3600_st,bta-miR-3600
bta-miR-3601_st,bta-miR-3601
bta-miR-3602_st,bta-miR-3602
bta-miR-3604_st,bta-miR-3604
bta-miR-361_st,bta-miR-361
bta-miR-362-3p_st,bta-miR-362-3p
bta-miR-362-5p_st,bta-miR-362-5p
bta-miR-363_st,bta-miR-363
bta-miR-365-3p_st,bta-miR-365-3p
bta-miR-365-5p_st,bta-miR-365-5p
bta-miR-367_st,bta-miR-367
bta-miR-369-3p_st,bta-miR-369-3p
bta-miR-369-5p_st,bta-miR-369-5p
bta-miR-370_st,bta-miR-370
bta-miR-374a_st,bta-miR-374a
bta-miR-374b_st,bta-miR-374b
bta-miR-375_st,bta-miR-375
bta-miR-376a_st,bta-miR-376a
bta-miR-376b_st,bta-miR-376b
bta-miR-376c_st,bta-miR-376c
bta-miR-376d_st,bta-miR-376d
bta-miR-377_st,bta-miR-377
bta-miR-378_st,bta-miR-378
bta-miR-379_st,bta-miR-379
bta-miR-380-3p_st,bta-miR-380-3p
bta-miR-380-5p_st,bta-miR-380-5p
bta-miR-381_st,bta-miR-381
bta-miR-382_st,bta-miR-382
bta-miR-383_st,bta-miR-383
bta-miR-409a_st,bta-miR-409a
bta-miR-409b_st,bta-miR-409b
bta-miR-410_st,bta-miR-410
bta-miR-411_st,bta-miR-411
bta-miR-412_st,bta-miR-412
bta-miR-421_st,bta-miR-421
bta-miR-423-3p_st,bta-miR-423-3p
bta-miR-423-5p_st,bta-miR-423-5p
bta-miR-424-star_st,bta-miR-424-star
bta-miR-424_st,bta-miR-424
bta-miR-425-3p_st,bta-miR-425-3p
bta-miR-425-5p_st,bta-miR-425-5p
bta-miR-429_st,bta-miR-429
bta-miR-431_st,bta-miR-431
bta-miR-432_st,bta-miR-432
bta-miR-433_st,bta-miR-433
bta-miR-448_st,bta-miR-448
bta-miR-449a_st,bta-miR-449a
bta-miR-449b_st,bta-miR-449b
bta-miR-449c_st,bta-miR-449c
bta-miR-449d_st,bta-miR-449d
bta-miR-450_st,bta-miR-450
bta-miR-451_st,bta-miR-451
bta-miR-452_st,bta-miR-452
bta-miR-453_st,bta-miR-453
bta-miR-454_st,bta-miR-454
bta-miR-455-star_st,bta-miR-455-star
bta-miR-455_st,bta-miR-455
bta-miR-483_st,bta-miR-483
bta-miR-484_st,bta-miR-484
bta-miR-485_st,bta-miR-485
bta-miR-486_st,bta-miR-486
bta-miR-487a_st,bta-miR-487a
bta-miR-487b_st,bta-miR-487b
bta-miR-488_st,bta-miR-488
bta-miR-489_st,bta-miR-489
bta-miR-490_st,bta-miR-490
bta-miR-491_st,bta-miR-491
bta-miR-493_st,bta-miR-493
bta-miR-494_st,bta-miR-494
bta-miR-495_st,bta-miR-495
bta-miR-496_st,bta-miR-496
bta-miR-497_st,bta-miR-497
bta-miR-499_st,bta-miR-499
bta-miR-500_st,bta-miR-500
bta-miR-502a_st,bta-miR-502a
bta-miR-502b_st,bta-miR-502b
bta-miR-504_st,bta-miR-504
bta-miR-505_st,bta-miR-505
bta-miR-532_st,bta-miR-532
bta-miR-539_st,bta-miR-539
bta-miR-541_st,bta-miR-541
bta-miR-542-5p_st,bta-miR-542-5p
bta-miR-543_st,bta-miR-543
bta-miR-544a_st,bta-miR-544a
bta-miR-544b_st,bta-miR-544b
bta-miR-545-star_st,bta-miR-545-star
bta-miR-545_st,bta-miR-545
bta-miR-551a_st,bta-miR-551a
bta-miR-551b_st,bta-miR-551b
bta-miR-562_st,bta-miR-562
bta-miR-568_st,bta-miR-568
bta-miR-582_st,bta-miR-582
bta-miR-584_st,bta-miR-584
bta-miR-592_st,bta-miR-592
bta-miR-599_st,bta-miR-599
bta-miR-615_st,bta-miR-615
bta-miR-628_st,bta-miR-628
bta-miR-631_st,bta-miR-631
bta-miR-653_st,bta-miR-653
bta-miR-654_st,bta-miR-654
bta-miR-655_st,bta-miR-655
bta-miR-656_st,bta-miR-656
bta-miR-658_st,bta-miR-658
bta-miR-660_st,bta-miR-660
bta-miR-664_st,bta-miR-664
bta-miR-665_st,bta-miR-665
bta-miR-669_st,bta-miR-669
bta-miR-670_st,bta-miR-670
bta-miR-671_st,bta-miR-671
bta-miR-677_st,bta-miR-677
bta-miR-708_st,bta-miR-708
bta-miR-744_st,bta-miR-744
bta-miR-758_st,bta-miR-758
bta-miR-759_st,bta-miR-759
bta-miR-760_st,bta-miR-760
bta-miR-761_st,bta-miR-761
bta-miR-763_st,bta-miR-763
bta-miR-764_st,bta-miR-764
bta-miR-767_st,bta-miR-767
bta-miR-769_st,bta-miR-769
bta-miR-7_st,bta-miR-7
bta-miR-873_st,bta-miR-873
bta-miR-874_st,bta-miR-874
bta-miR-875_st,bta-miR-875
bta-miR-876_st,bta-miR-876
bta-miR-877_st,bta-miR-877
bta-miR-885_st,bta-miR-885
bta-miR-9-star_st,bta-miR-9-star
bta-miR-92a_st,bta-miR-92a
bta-miR-92b_st,bta-miR-92b
bta-miR-92_st,bta-miR-92
bta-miR-935_st,bta-miR-935
bta-miR-93_st,bta-miR-93
bta-miR-940_st,bta-miR-940
bta-miR-95_st,bta-miR-95
bta-miR-96_st,bta-miR-96
bta-miR-98_st,bta-miR-98
bta-miR-99a-star_st,bta-miR-99a-star
bta-miR-99a_st,bta-miR-99a
bta-miR-99b_st,bta-miR-99b
bta-miR-9_st,bta-miR-9
cbr-miR-124_st,cbr-miR-124
cbr-miR-1817_st,cbr-miR-1817
cbr-miR-1822_st,cbr-miR-1822
cbr-miR-1834_st,cbr-miR-1834
cbr-miR-1_st,cbr-miR-1
cbr-miR-2214_st,cbr-miR-2214
cbr-miR-2222_st,cbr-miR-2222
cbr-miR-2223_st,cbr-miR-2223
cbr-miR-2224_st,cbr-miR-2224
cbr-miR-2225-star_st,cbr-miR-2225-star
cbr-miR-2225_st,cbr-miR-2225
cbr-miR-2226-star_st,cbr-miR-2226-star
cbr-miR-2226_st,cbr-miR-2226
cbr-miR-2227_st,cbr-miR-2227
cbr-miR-228_st,cbr-miR-228
cbr-miR-230_st,cbr-miR-230
cbr-miR-231_st,cbr-miR-231
cbr-miR-232_st,cbr-miR-232
cbr-miR-233_st,cbr-miR-233
cbr-miR-234_st,cbr-miR-234
cbr-miR-235b-star_st,cbr-miR-235b-star
cbr-miR-235b_st,cbr-miR-235b
cbr-miR-235_st,cbr-miR-235
cbr-miR-236_st,cbr-miR-236
cbr-miR-237-star_st,cbr-miR-237-star
cbr-miR-237_st,cbr-miR-237
cbr-miR-238_st,cbr-miR-238
cbr-miR-239a_st,cbr-miR-239a
cbr-miR-239b_st,cbr-miR-239b
cbr-miR-240_st,cbr-miR-240
cbr-miR-241_st,cbr-miR-241
cbr-miR-242_st,cbr-miR-242
cbr-miR-244_st,cbr-miR-244
cbr-miR-245_st,cbr-miR-245
cbr-miR-246_st,cbr-miR-246
cbr-miR-248_st,cbr-miR-248
cbr-miR-249_st,cbr-miR-249
cbr-miR-250_st,cbr-miR-250
cbr-miR-251_st,cbr-miR-251
cbr-miR-252_st,cbr-miR-252
cbr-miR-253_st,cbr-miR-253
cbr-miR-254_st,cbr-miR-254
cbr-miR-255_st,cbr-miR-255
cbr-miR-259_st,cbr-miR-259
cbr-miR-268_st,cbr-miR-268
cbr-miR-34_st,cbr-miR-34
cbr-miR-353_st,cbr-miR-353
cbr-miR-354_st,cbr-miR-354
cbr-miR-355_st,cbr-miR-355
cbr-miR-356_st,cbr-miR-356
cbr-miR-357_st,cbr-miR-357
cbr-miR-358_st,cbr-miR-358
cbr-miR-359_st,cbr-miR-359
cbr-miR-35b_st,cbr-miR-35b
cbr-miR-35c_st,cbr-miR-35c
cbr-miR-35d-star_st,cbr-miR-35d-star
cbr-miR-35d_st,cbr-miR-35d
cbr-miR-35e_st,cbr-miR-35e
cbr-miR-35_st,cbr-miR-35
cbr-miR-360_st,cbr-miR-360
cbr-miR-36_st,cbr-miR-36
cbr-miR-38_st,cbr-miR-38
cbr-miR-392_st,cbr-miR-392
cbr-miR-39_st,cbr-miR-39
cbr-miR-40_st,cbr-miR-40
cbr-miR-41b_st,cbr-miR-41b
cbr-miR-41_st,cbr-miR-41
cbr-miR-42_st,cbr-miR-42
cbr-miR-43_st,cbr-miR-43
cbr-miR-44_st,cbr-miR-44
cbr-miR-45_st,cbr-miR-45
cbr-miR-46_st,cbr-miR-46
cbr-miR-47_st,cbr-miR-47
cbr-miR-48_st,cbr-miR-48
cbr-miR-49_st,cbr-miR-49
cbr-miR-50_st,cbr-miR-50
cbr-miR-51_st,cbr-miR-51
cbr-miR-52_st,cbr-miR-52
cbr-miR-54a-star_st,cbr-miR-54a-star
cbr-miR-54a_st,cbr-miR-54a
cbr-miR-54b_st,cbr-miR-54b
cbr-miR-54c_st,cbr-miR-54c
cbr-miR-54d_st,cbr-miR-54d
cbr-miR-55_st,cbr-miR-55
cbr-miR-56-star_st,cbr-miR-56-star
cbr-miR-56_st,cbr-miR-56
cbr-miR-57_st,cbr-miR-57
cbr-miR-58_st,cbr-miR-58
cbr-miR-60_st,cbr-miR-60
cbr-miR-61_st,cbr-miR-61
cbr-miR-62_st,cbr-miR-62
cbr-miR-64b_st,cbr-miR-64b
cbr-miR-64_st,cbr-miR-64
cbr-miR-65-star_st,cbr-miR-65-star
cbr-miR-65_st,cbr-miR-65
cbr-miR-67_st,cbr-miR-67
cbr-miR-70_st,cbr-miR-70
cbr-miR-71_st,cbr-miR-71
cbr-miR-72_st,cbr-miR-72
cbr-miR-73b_st,cbr-miR-73b
cbr-miR-73_st,cbr-miR-73
cbr-miR-74b-star_st,cbr-miR-74b-star
cbr-miR-74b_st,cbr-miR-74b
cbr-miR-74_st,cbr-miR-74
cbr-miR-75_st,cbr-miR-75
cbr-miR-76_st,cbr-miR-76
cbr-miR-77_st,cbr-miR-77
cbr-miR-784_st,cbr-miR-784
cbr-miR-785_st,cbr-miR-785
cbr-miR-786_st,cbr-miR-786
cbr-miR-787_st,cbr-miR-787
cbr-miR-788_st,cbr-miR-788
cbr-miR-789_st,cbr-miR-789
cbr-miR-790_st,cbr-miR-790
cbr-miR-791_st,cbr-miR-791
cbr-miR-792_st,cbr-miR-792
cbr-miR-79_st,cbr-miR-79
cbr-miR-80_st,cbr-miR-80
cbr-miR-81_st,cbr-miR-81
cbr-miR-82_st,cbr-miR-82
cbr-miR-83_st,cbr-miR-83
cbr-miR-84_st,cbr-miR-84
cbr-miR-85_st,cbr-miR-85
cbr-miR-86_st,cbr-miR-86
cbr-miR-87_st,cbr-miR-87
cbr-miR-90b-star_st,cbr-miR-90b-star
cbr-miR-90b_st,cbr-miR-90b
cbr-miR-90_st,cbr-miR-90
ccl-miR167a_st,ccl-miR167a
ccl-miR167b_st,ccl-miR167b
ccl-miR168_st,ccl-miR168
ccl-miR171_st,ccl-miR171
ccl-miR396_st,ccl-miR396
cel-miR-1-star_st,cel-miR-1-star
cel-miR-1018_st,cel-miR-1018
cel-miR-1019-star_st,cel-miR-1019-star
cel-miR-1019_st,cel-miR-1019
cel-miR-1020-star_st,cel-miR-1020-star
cel-miR-1020_st,cel-miR-1020
cel-miR-1021_st,cel-miR-1021
cel-miR-1022-star_st,cel-miR-1022-star
cel-miR-1022_st,cel-miR-1022
cel-miR-124-star_st,cel-miR-124-star
cel-miR-124_st,cel-miR-124
cel-miR-1817_st,cel-miR-1817
cel-miR-1818_st,cel-miR-1818
cel-miR-1819-star_st,cel-miR-1819-star
cel-miR-1819_st,cel-miR-1819
cel-miR-1820-star_st,cel-miR-1820-star
cel-miR-1820_st,cel-miR-1820
cel-miR-1821_st,cel-miR-1821
cel-miR-1822-star_st,cel-miR-1822-star
cel-miR-1822_st,cel-miR-1822
cel-miR-1823_st,cel-miR-1823
cel-miR-1824-3p_st,cel-miR-1824-3p
cel-miR-1824_st,cel-miR-1824
cel-miR-1828_st,cel-miR-1828
cel-miR-1829a-star_st,cel-miR-1829a-star
cel-miR-1829a_st,cel-miR-1829a
cel-miR-1829b_st,cel-miR-1829b
cel-miR-1829c_st,cel-miR-1829c
cel-miR-1830-3p_st,cel-miR-1830-3p
cel-miR-1830-5p_st,cel-miR-1830-5p
cel-miR-1832b-star_st,cel-miR-1832b-star
cel-miR-1832b_st,cel-miR-1832b
cel-miR-1832_st,cel-miR-1832
cel-miR-1833_st,cel-miR-1833
cel-miR-1834-star_st,cel-miR-1834-star
cel-miR-1834_st,cel-miR-1834
cel-miR-1_st,cel-miR-1
cel-miR-2-star_st,cel-miR-2-star
cel-miR-2207-star_st,cel-miR-2207-star
cel-miR-2207_st,cel-miR-2207
cel-miR-2208a-star_st,cel-miR-2208a-star
cel-miR-2208a_st,cel-miR-2208a
cel-miR-2208b-3p_st,cel-miR-2208b-3p
cel-miR-2208b-5p_st,cel-miR-2208b-5p
cel-miR-2209a-star_st,cel-miR-2209a-star
cel-miR-2209a_st,cel-miR-2209a
cel-miR-2209b-star_st,cel-miR-2209b-star
cel-miR-2209b_st,cel-miR-2209b
cel-miR-2209c-star_st,cel-miR-2209c-star
cel-miR-2209c_st,cel-miR-2209c
cel-miR-2210-star_st,cel-miR-2210-star
cel-miR-2210_st,cel-miR-2210
cel-miR-2211-star_st,cel-miR-2211-star
cel-miR-2211_st,cel-miR-2211
cel-miR-2212-star_st,cel-miR-2212-star
cel-miR-2212_st,cel-miR-2212
cel-miR-2213-star_st,cel-miR-2213-star
cel-miR-2213_st,cel-miR-2213
cel-miR-2214-star_st,cel-miR-2214-star
cel-miR-2214_st,cel-miR-2214
cel-miR-2215-star_st,cel-miR-2215-star
cel-miR-2215_st,cel-miR-2215
cel-miR-2216-star_st,cel-miR-2216-star
cel-miR-2216_st,cel-miR-2216
cel-miR-2217-star_st,cel-miR-2217-star
cel-miR-2217_st,cel-miR-2217
cel-miR-2218a-star_st,cel-miR-2218a-star
cel-miR-2218a_st,cel-miR-2218a
cel-miR-2218b-star_st,cel-miR-2218b-star
cel-miR-2218b_st,cel-miR-2218b
cel-miR-2219-star_st,cel-miR-2219-star
cel-miR-2219_st,cel-miR-2219
cel-miR-2220-star_st,cel-miR-2220-star
cel-miR-2220_st,cel-miR-2220
cel-miR-2221_st,cel-miR-2221
cel-miR-227_st,cel-miR-227
cel-miR-228-star_st,cel-miR-228-star
cel-miR-228_st,cel-miR-228
cel-miR-229-star_st,cel-miR-229-star
cel-miR-229_st,cel-miR-229
cel-miR-230-star_st,cel-miR-230-star
cel-miR-230_st,cel-miR-230
cel-miR-231-star_st,cel-miR-231-star
cel-miR-231_st,cel-miR-231
cel-miR-232-3p_st,cel-miR-232-3p
cel-miR-232-5p_st,cel-miR-232-5p
cel-miR-233-star_st,cel-miR-233-star
cel-miR-233_st,cel-miR-233
cel-miR-234-star_st,cel-miR-234-star
cel-miR-234_st,cel-miR-234
cel-miR-235-star_st,cel-miR-235-star
cel-miR-235_st,cel-miR-235
cel-miR-236-star_st,cel-miR-236-star
cel-miR-236_st,cel-miR-236
cel-miR-237-star_st,cel-miR-237-star
cel-miR-237_st,cel-miR-237
cel-miR-238-star_st,cel-miR-238-star
cel-miR-238_st,cel-miR-238
cel-miR-239a-star_st,cel-miR-239a-star
cel-miR-239a_st,cel-miR-239a
cel-miR-239b-star_st,cel-miR-239b-star
cel-miR-239b_st,cel-miR-239b
cel-miR-240-star_st,cel-miR-240-star
cel-miR-240_st,cel-miR-240
cel-miR-241-star_st,cel-miR-241-star
cel-miR-241_st,cel-miR-241
cel-miR-242_st,cel-miR-242
cel-miR-243-star_st,cel-miR-243-star
cel-miR-243_st,cel-miR-243
cel-miR-244-star_st,cel-miR-244-star
cel-miR-244_st,cel-miR-244
cel-miR-245-star_st,cel-miR-245-star
cel-miR-245_st,cel-miR-245
cel-miR-246-star_st,cel-miR-246-star
cel-miR-246_st,cel-miR-246
cel-miR-247-star_st,cel-miR-247-star
cel-miR-247_st,cel-miR-247
cel-miR-248_st,cel-miR-248
cel-miR-249-star_st,cel-miR-249-star
cel-miR-249_st,cel-miR-249
cel-miR-250-star_st,cel-miR-250-star
cel-miR-250_st,cel-miR-250
cel-miR-251_st,cel-miR-251
cel-miR-252-star_st,cel-miR-252-star
cel-miR-252_st,cel-miR-252
cel-miR-253-star_st,cel-miR-253-star
cel-miR-253_st,cel-miR-253
cel-miR-254_st,cel-miR-254
cel-miR-255-star_st,cel-miR-255-star
cel-miR-255_st,cel-miR-255
cel-miR-256_st,cel-miR-256
cel-miR-257_st,cel-miR-257
cel-miR-258_st,cel-miR-258
cel-miR-259-star_st,cel-miR-259-star
cel-miR-259_st,cel-miR-259
cel-miR-260_st,cel-miR-260
cel-miR-261_st,cel-miR-261
cel-miR-262_st,cel-miR-262
cel-miR-264_st,cel-miR-264
cel-miR-265_st,cel-miR-265
cel-miR-266_st,cel-miR-266
cel-miR-267_st,cel-miR-267
cel-miR-268_st,cel-miR-268
cel-miR-269_st,cel-miR-269
cel-miR-270_st,cel-miR-270
cel-miR-271_st,cel-miR-271
cel-miR-272_st,cel-miR-272
cel-miR-273_st,cel-miR-273
cel-miR-2953-3p_st,cel-miR-2953-3p
cel-miR-2953-5p_st,cel-miR-2953-5p
cel-miR-2_st,cel-miR-2
cel-miR-34-star_st,cel-miR-34-star
cel-miR-34_st,cel-miR-34
cel-miR-35-star_st,cel-miR-35-star
cel-miR-353_st,cel-miR-353
cel-miR-354_st,cel-miR-354
cel-miR-355_st,cel-miR-355
cel-miR-356_st,cel-miR-356
cel-miR-357-star_st,cel-miR-357-star
cel-miR-357_st,cel-miR-357
cel-miR-358-star_st,cel-miR-358-star
cel-miR-358_st,cel-miR-358
cel-miR-359_st,cel-miR-359
cel-miR-35_st,cel-miR-35
cel-miR-36-star_st,cel-miR-36-star
cel-miR-360-star_st,cel-miR-360-star
cel-miR-360_st,cel-miR-360
cel-miR-36_st,cel-miR-36
cel-miR-37-star_st,cel-miR-37-star
cel-miR-37_st,cel-miR-37
cel-miR-38-star_st,cel-miR-38-star
cel-miR-38_st,cel-miR-38
cel-miR-39-star_st,cel-miR-39-star
cel-miR-392-star_st,cel-miR-392-star
cel-miR-392_st,cel-miR-392
cel-miR-39_st,cel-miR-39
cel-miR-40-star_st,cel-miR-40-star
cel-miR-40_st,cel-miR-40
cel-miR-41-3p_st,cel-miR-41-3p
cel-miR-41-5p_st,cel-miR-41-5p
cel-miR-42-star_st,cel-miR-42-star
cel-miR-42_st,cel-miR-42
cel-miR-43-star_st,cel-miR-43-star
cel-miR-43_st,cel-miR-43
cel-miR-44-3p_st,cel-miR-44-3p
cel-miR-44-5p_st,cel-miR-44-5p
cel-miR-45-3p_st,cel-miR-45-3p
cel-miR-45-5p_st,cel-miR-45-5p
cel-miR-46-star_st,cel-miR-46-star
cel-miR-46_st,cel-miR-46
cel-miR-47-star_st,cel-miR-47-star
cel-miR-47_st,cel-miR-47
cel-miR-48-star_st,cel-miR-48-star
cel-miR-4805-star_st,cel-miR-4805-star
cel-miR-4805_st,cel-miR-4805
cel-miR-4806-3p_st,cel-miR-4806-3p
cel-miR-4806-5p_st,cel-miR-4806-5p
cel-miR-4807_st,cel-miR-4807
cel-miR-4808-star_st,cel-miR-4808-star
cel-miR-4808_st,cel-miR-4808
cel-miR-4809-star_st,cel-miR-4809-star
cel-miR-4809_st,cel-miR-4809
cel-miR-4810_st,cel-miR-4810
cel-miR-4811-star_st,cel-miR-4811-star
cel-miR-4811_st,cel-miR-4811
cel-miR-4812-star_st,cel-miR-4812-star
cel-miR-4812_st,cel-miR-4812
cel-miR-4813-star_st,cel-miR-4813-star
cel-miR-4813_st,cel-miR-4813
cel-miR-4814-star_st,cel-miR-4814-star
cel-miR-4814_st,cel-miR-4814
cel-miR-4815_st,cel-miR-4815
cel-miR-4816-star_st,cel-miR-4816-star
cel-miR-4816_st,cel-miR-4816
cel-miR-48_st,cel-miR-48
cel-miR-49-star_st,cel-miR-49-star
cel-miR-4920_st,cel-miR-4920
cel-miR-4921_st,cel-miR-4921
cel-miR-4922_st,cel-miR-4922
cel-miR-4923a_st,cel-miR-4923a
cel-miR-4923b_st,cel-miR-4923b
cel-miR-4924_st,cel-miR-4924
cel-miR-4925_st,cel-miR-4925
cel-miR-4926_st,cel-miR-4926
cel-miR-4927_st,cel-miR-4927
cel-miR-4929_st,cel-miR-4929
cel-miR-4930_st,cel-miR-4930
cel-miR-4931_st,cel-miR-4931
cel-miR-4932_st,cel-miR-4932
cel-miR-4933_st,cel-miR-4933
cel-miR-4934_st,cel-miR-4934
cel-miR-4935_st,cel-miR-4935
cel-miR-4936_st,cel-miR-4936
cel-miR-4937_st,cel-miR-4937
cel-miR-4938_st,cel-miR-4938
cel-miR-49_st,cel-miR-49
cel-miR-50-star_st,cel-miR-50-star
