fluid,mirna,specificity_score,detection_rate,fluid_min,fluid_max,other_max
vaginal,hsv2-miR-H5,0.0,1.0,-6.15601289090923,-5.792246054298426,-5.398785226185424
vaginal,hsv2-miR-H6-3p,0.0,0.0,-10.654954050572057,-10.331783873132766,-9.277463665257084
vaginal,hsv2-miR-H6-5p,0.0,1.0,-7.675238549621749,-6.403414098068636,-7.31878807343756
vaginal,hsv2-miR-H7-3p,0.0,0.5,-10.150227715738088,-9.964745368885394,-9.507275987067246
vaginal,hsv2-miR-H7-5p,0.0,0.5,-10.200060995983767,-9.835178805619044,-8.989401654559241
vaginal,hsv2-miR-H9-3p,0.0,1.0,-8.023210094530402,-7.707464014736999,-7.526849603357233
vaginal,hsv2-miR-H9-5p,0.0,1.0,-9.00247659221573,-8.664665334687973,-8.571310206093678
vaginal,jcv-miR-J1-5p,0.0,1.0,-7.869530460892474,-7.841901674158322,-5.634765557823796
vaginal,kshv-miR-K12-1-3p,0.0,1.0,-6.017831954634731,-5.582074501917761,-4.475640885492888
vaginal,kshv-miR-K12-1-5p,0.0,1.0,-9.326199244192832,-9.150254153536938,-8.314634433036826
vaginal,kshv-miR-K12-10a-3p,0.0,1.0,-5.303665156874805,-5.010746137275945,-4.973352048263318
vaginal,kshv-miR-K12-10a-5p,0.0,1.0,-7.388072347616792,-7.207032310779954,-3.92288136029151
vaginal,kshv-miR-K12-10b,0.0,1.0,-4.582238840445333,-4.518937678903541,-4.537602930131512
vaginal,kshv-miR-K12-11-3p,0.0,1.0,-3.646152559312382,-3.6315483877560513,-2.5017568167234923
vaginal,kshv-miR-K12-11-5p,0.0,1.0,-0.25,0.0,0.25
vaginal,kshv-miR-K12-12-3p,0.0,1.0,-8.661710812546902,-7.658897805185017,-7.852819588439089
vaginal,kshv-miR-K12-12-5p,0.0,1.0,-3.453445297804259,-3.0824490845551753,-3.471042629777109
vaginal,kshv-miR-K12-2-3p,0.0,1.0,-3.487821178741743,-3.117283254957398,-1.201838730514401
vaginal,kshv-miR-K12-2-5p,0.0,1.0,-7.235800041810664,-7.221650091346095,-7.28522380154355
vaginal,kshv-miR-K12-3-3p,0.0,1.0,-2.9330418564158465,-2.3729632740824185,-1.5804820237218404
vaginal,kshv-miR-K12-3-5p,0.0,0.0,-11.319687872409322,-11.02061021348954,-10.925434931931202
vaginal,kshv-miR-K12-4-3p,0.0,1.0,-8.036100639180662,-7.764999430474199,-5.898384254759777
vaginal,kshv-miR-K12-4-5p,0.0,1.0,-6.694241571207792,-6.3967300994841825,-3.6736982887499874
vaginal,kshv-miR-K12-5-3p,0.0,1.0,-8.963376045038569,-8.685641534465528,-7.716581778412568
vaginal,kshv-miR-K12-5-5p,0.0,0.0,-10.84971320050347,-10.816173631592292,-10.4445662142196
vaginal,kshv-miR-K12-6-3p,0.0,0.5,-10.020923424943888,-9.992138836033202,-10.561068127308538
vaginal,kshv-miR-K12-6-5p,0.0,1.0,-4.677432509135907,-4.32480200459682,-3.67288136029151
vaginal,kshv-miR-K12-7-3p,0.0,1.0,-0.5,-0.5,0.0
vaginal,kshv-miR-K12-7-5p,0.0,1.0,-6.142532254183406,-6.062623183338562,-4.141498639770545
vaginal,kshv-miR-K12-8-3p,0.0,1.0,-9.697353743015128,-9.294589428422166,-8.718564570468754
vaginal,kshv-miR-K12-8-5p,0.0,1.0,-6.565761589644628,-6.442925760690735,-6.339136466439502
vaginal,kshv-miR-K12-9-3p,0.0,1.0,-1.994319980874979,-1.7823207542362416,-0.8304820237218405
vaginal,kshv-miR-K12-9-5p,0.0,1.0,-4.754392411131408,-4.485766052040501,-4.238503626930636
vaginal,mcv-miR-M1-3p,0.0,1.0,-8.545874812825083,-8.06004476158793,-7.61533789065938
vaginal,mcv-miR-M1-5p,0.0,1.0,-0.5,-0.25,0.25
vaginal,sv40-miR-S1-3p,0.0,1.0,-2.994319980874979,-2.84239933656967,-2.019203899262708
vaginal,sv40-miR-S1-5p,0.0,0.0,-12.74375801436,-12.2612312664349,-12.7079132089334
menstrual,bkv-miR-B1-3p/jcv-miR-J1-3p,0.0,1.0,-3.367283254957398,-3.32480200459682,-3.6889305384105704
menstrual,bkv-miR-B1-5p,0.0,1.0,-8.274028108516461,-8.267998008633178,-7.392941739724437
menstrual,ebv-miR-BART1-3p,0.0,1.0,-8.479036404265118,-5.356078484251248,-4.878783947586311
menstrual,ebv-miR-BART1-5p,0.0,1.0,-7.185967097798674,-6.708180066588541,-7.154880671155345
menstrual,ebv-miR-BART10-3p,0.0,1.0,-4.839525426860212,-4.803579780200192,-2.967591179895851
menstrual,ebv-miR-BART10-5p,0.0,1.0,-3.832435947888196,-3.5192038992627075,-1.9767226489021297
menstrual,ebv-miR-BART11-3p,0.0,1.0,-5.228690439536267,-4.391498639770545,-5.416996819607155
menstrual,ebv-miR-BART11-5p,0.0,1.0,-1.9767226489021297,-1.3304820237218404,-1.042481250360578
menstrual,ebv-miR-BART12,0.0,1.0,-4.648785226185424,-4.456438458220778,-3.099017389409967
menstrual,ebv-miR-BART13-3p,0.0,0.0,-11.754543004916007,-11.137283610441624,-11.035447973822148
menstrual,ebv-miR-BART13-5p,0.0,1.0,-3.3035797802001916,-2.6654445244429965,-2.1229632740824185
menstrual,ebv-miR-BART14-3p,0.0,1.0,-5.714228232892839,-5.43148051187819,-4.121433746791681
menstrual,ebv-miR-BART14-5p,0.0,1.0,-5.338964658701725,-4.862840513891318,-4.842399336569669
menstrual,ebv-miR-BART15,0.0,1.0,-2.7999180862090913,-2.7267226489021295,-2.3072046726239703
menstrual,ebv-miR-BART16,0.0,1.0,-8.523204357375334,-8.040745732152583,-8.117680634376562
menstrual,ebv-miR-BART17-3p,0.0,1.0,-6.0466948059070535,-5.916245913428387,-5.198408764595195
menstrual,ebv-miR-BART17-5p,0.0,1.0,-1.7267226489021297,-1.396240625180289,-1.042481250360578
menstrual,ebv-miR-BART18-3p,0.0,1.0,-6.578415971730941,-6.047942451938714,-6.170123899349845
menstrual,ebv-miR-BART18-5p,0.0,1.0,-3.646152559312382,-2.769203899262708,-3.700427089729115
menstrual,ebv-miR-BART19-3p,0.0,0.0,-12.409248663266826,-10.782220571226574,-10.966478459067917
menstrual,ebv-miR-BART19-5p,0.0,1.0,-5.235244702210146,-4.410875981575773,-4.005418510714593
menstrual,ebv-miR-BART2-3p,0.0,1.0,-8.2414587061656,-7.315411024376858,-7.279152620459367
menstrual,ebv-miR-BART2-5p,0.0,1.0,-4.314526479366031,-3.3072046726239703,-2.8110166160487045
menstrual,ebv-miR-BART20-3p,0.0,1.0,-6.757598421220804,-5.858395214232216,-6.366622236212493
menstrual,ebv-miR-BART20-5p,0.0,1.0,-2.2034452978042594,-2.1229632740824185,-1.410964047443681
menstrual,ebv-miR-BART21-3p,0.0,1.0,-5.597823157987576,-5.319765471387756,-5.300211483898924
menstrual,ebv-miR-BART21-5p,0.0,1.0,-2.3628027779580822,-2.146240625180289,-1.542481250360578
menstrual,ebv-miR-BART22,0.0,1.0,-2.688721875540867,-1.396240625180289,-0.8304820237218405
menstrual,ebv-miR-BART3-3p,0.0,1.0,-4.713517728060689,-4.168810089394637,-4.547446489715048
menstrual,ebv-miR-BART3-5p,0.0,1.0,-1.042481250360578,-0.25,0.0
menstrual,ebv-miR-BART4-3p,0.0,1.0,-3.640560606055268,-3.341580553561454,-1.910964047443681
menstrual,ebv-miR-BART4-5p,0.0,1.0,-5.882328563685905,-5.266202463200877,-5.368700530177901
menstrual,ebv-miR-BART5-3p,0.0,1.0,-2.896240625180289,-1.4767226489021297,-1.2267226489021297
menstrual,ebv-miR-BART5-5p,0.0,1.0,-9.25584029667771,-7.410884761606994,-6.668389651597257
menstrual,ebv-miR-BART6-3p,0.0,0.0,-13.312628114759098,-12.13301540119656,-12.262762976766307
menstrual,ebv-miR-BART6-5p,0.0,1.0,-3.5971725068185676,-2.792481250360578,-1.744319980874979
menstrual,ebv-miR-BART7-3p,0.0,1.0,-1.146240625180289,-0.75,-0.25
menstrual,ebv-miR-BART7-5p,0.0,1.0,-8.289504348003055,-8.011712382939212,-7.900819727644723
menstrual,ebv-miR-BART8-3p,0.0,0.0,-12.73487162761857,-11.22126494799787,-9.552812522294674
menstrual,ebv-miR-BART8-5p,0.0,1.0,-0.25,0.0,0.0
menstrual,ebv-miR-BART9-3p,0.0,1.0,-6.5017814610455265,-6.342715477580583,-6.2887345149630764
menstrual,ebv-miR-BART9-5p,0.0,1.0,-8.040900160795934,-7.00483599369567,-7.331733494982257
menstrual,ebv-miR-BHRF1-1,0.0,1.0,-9.440868001359672,-9.108939924264734,-8.965580421384676
menstrual,ebv-miR-BHRF1-2-3p,0.0,0.0,-12.66953991907216,-10.92073783416035,-9.8312349587438
menstrual,ebv-miR-BHRF1-2-5p,0.0,1.0,-1.542481250360578,-0.646240625180289,-0.3962406251802891
menstrual,ebv-miR-BHRF1-3,0.0,1.0,-6.780081482443021,-6.200816911362905,-6.881074138415512
menstrual,hcmv-miR-UL112-3p,0.0,1.0,-9.35084050626611,-7.668680664228454,-8.862476858905161
menstrual,hcmv-miR-UL148D,0.0,1.0,-8.5888270092101,-8.50386966054838,-7.664639328433669
menstrual,hcmv-miR-UL22A-3p,0.0,1.0,-1.5849625007211563,-1.292481250360578,-1.042481250360578
menstrual,hcmv-miR-UL22A-5p,0.0,1.0,-6.465416278349564,-6.0976099308100835,-6.083919007115147
menstrual,hcmv-miR-UL36-3p,0.0,1.0,-1.292481250360578,-0.896240625180289,0.0
menstrual,hcmv-miR-UL36-5p,0.0,1.0,-5.347991289826783,-5.283775130178386,-4.463449217516229
menstrual,hcmv-miR-UL70-3p,0.0,1.0,-6.870023863029324,-6.848603922420704,-6.467306111126122
menstrual,hcmv-miR-UL70-5p,0.0,1.0,-5.653974188011487,-4.437192348250129,-4.79177489521184
menstrual,hcmv-miR-US25-1-3p,0.0,1.0,-8.450941364372397,-7.740700428945875,-8.136772918142746
menstrual,hcmv-miR-US25-1-5p,0.0,1.0,-2.9359982152650437,-1.8729632740824187,-1.910964047443681
menstrual,hcmv-miR-US25-2-3p,0.0,1.0,-5.988013247847315,-5.914519739518225,-5.557412422856486
menstrual,hcmv-miR-US25-2-5p,0.0,1.0,-5.14030893221893,-4.281121212110536,-3.9220625772832944
menstrual,hcmv-miR-US33-3p,0.0,1.0,-5.8144496770155865,-5.5144133349909845,-5.069668085952845
menstrual,hcmv-miR-US33-5p,0.0,1.0,-9.366621586401786,-8.350605842049386,-9.028178574541576
menstrual,hcmv-miR-US5-1,0.0,1.0,-8.437784468066537,-5.721673837646385,-8.48732415053726
menstrual,hcmv-miR-US5-2-3p,0.0,1.0,-6.8557000768453005,-6.390733704632323,-6.035389590450272
menstrual,hiv1-miR-H1,0.0,1.0,-8.324173622565427,-7.882410819377691,-7.473990183007091
menstrual,hiv1-miR-N367,0.0,1.0,-2.776640735111221,-2.160964047443681,-2.334962500721156
menstrual,hiv1-miR-TAR-3p,0.0,1.0,-8.349723915135936,-7.484408495635336,-7.481143857084405
menstrual,hiv1-miR-TAR-5p,0.0,1.0,-0.25,-0.25,-1.0
menstrual,hsa-miR-1-3p,0.0,1.0,-1.792481250360578,-1.4767226489021297,-0.896240625180289
menstrual,hsa-miR-1-5p,0.0,1.0,-9.112794757887947,-7.535051455281693,-5.581790841847912
menstrual,hsa-miR-100-3p,0.0,1.0,-2.3729632740824185,-1.292481250360578,-0.896240625180289
menstrual,hsa-miR-100-5p,0.0,1.0,-5.471314240414459,-5.011764332064567,-2.2692038992627075
menstrual,hsa-miR-101-3p,0.0,0.0,-11.642669526045802,-10.35973204870312,-4.224408194728749
menstrual,hsa-miR-101-5p,0.0,1.0,-5.342332240716026,-4.7570250780044505,-0.7924812503605781
menstrual,hsa-miR-103a-2-5p,0.0,1.0,-5.827140447402446,-5.016254747413287,-0.9767226489021296
menstrual,hsa-miR-103a-3p,0.0,0.0,-11.111948767183826,-10.337253406837332,-8.213486744373833
menstrual,hsa-miR-103b,0.0,1.0,-2.321928094887362,-1.646240625180289,-0.646240625180289
menstrual,hsa-miR-105-3p,0.0,1.0,-5.235193099163504,-3.4220625772832944,-2.688721875540867
menstrual,hsa-miR-105-5p,0.0,1.0,-4.315789786297603,-3.8736670279841823,-3.7718657103125848
menstrual,hsa-miR-106a-3p,0.0,1.0,-3.3183032024635835,-2.2414460711655217,-1.146240625180289
menstrual,hsa-miR-106a-5p,0.0,1.0,-9.792042717605703,-9.013891550823056,-2.0572046726239703
menstrual,hsa-miR-106b-3p,0.0,1.0,-9.09665892636442,-8.976151143747582,-5.889862420048849
menstrual,hsa-miR-106b-5p,0.0,0.0,-12.245774330014523,-12.014683174700242,-5.774264421104018
menstrual,hsa-miR-107,0.0,0.0,-11.013631997766892,-10.468095828242037,-8.13341173551479
menstrual,hsa-miR-10a-3p,0.0,1.0,-9.74218667097098,-8.717507915248051,-9.325309527855248
menstrual,hsa-miR-10a-5p,0.0,1.0,-7.397548519569355,-6.04314521801459,-4.198464320632263
menstrual,hsa-miR-10b-3p,0.0,1.0,-1.9534452978042591,-1.7267226489021297,-0.896240625180289
menstrual,hsa-miR-10b-5p,0.0,1.0,-6.625618519381922,-5.229922424947048,-4.418285854185743
menstrual,hsa-miR-1178-3p,0.0,1.0,-1.896240625180289,-1.146240625180289,-0.896240625180289
menstrual,hsa-miR-1179,0.0,1.0,-0.896240625180289,-0.25,0.0
menstrual,hsa-miR-1180-3p,0.0,1.0,-3.942381988291828,-3.85093609324914,-2.2999180862090913
menstrual,hsa-miR-1181,0.0,1.0,-7.553185550834922,-3.972649197066967,-6.511100531086726
menstrual,hsa-miR-1182,0.0,1.0,-4.995901500506212,-3.7353536177357274,-3.1516591358948816
menstrual,hsa-miR-1183,0.0,1.0,-6.608917128137172,-5.70610743258604,-5.819662131405131
menstrual,hsa-miR-1184,0.0,0.0,-12.304652038754533,-11.85536748122175,-10.507286127682397
menstrual,hsa-miR-1185-1-3p,0.0,1.0,-8.928590517014381,-8.609122115956842,-8.033982315091972
menstrual,hsa-miR-1185-2-3p,0.0,0.0,-10.7198648233858,-10.408805959354426,-9.880716252026753
menstrual,hsa-miR-1185-5p,0.0,1.0,-1.660964047443681,-1.146240625180289,-1.9914460711655215
menstrual,hsa-miR-1193,0.0,1.0,-3.336073976978954,-3.1952374496874163,-4.449663828968114
menstrual,hsa-miR-1197,0.0,1.0,-2.3628027779580822,-1.80720467262397,-2.634061803922032
menstrual,hsa-miR-1200,0.0,1.0,-4.478537879061691,-3.657339155019902,-3.4220625772832944
