fluid,mirna,pvalue,log2fc,cohens_d,fluid_mean,other_mean,fluid_std,other_std,padj,fdr,specificity_score,detection_rate,fluid_min,fluid_max,other_max,score
blood,hsa-miR-484_st,0.0010631149171586,3.866623760353648,5.995684166941466,5.554848389448287,1.688224629094639,0.160696558636801,0.897759246916857,1.0,0.07068671929578063,1.3172119845609098,1.0,5.25442523327281,5.72411169326017,3.9866423741792,68.93295311789613
blood,hsa-miR-500a-star_st,0.0010631149171586,5.860348656677966,3.947654083273608,8.954876881227033,3.094528224549067,0.2799438126495382,2.080672115517968,1.0,0.07068671929578063,1.248861254390515,1.0,8.65977555228605,9.42778200107715,6.93214471127714,68.78896361481682
blood,hsa-miR-130a_st,0.0010631149171586,4.790919058460055,4.659091913452286,7.548643237865429,2.7577241794053737,0.2577516614619272,1.431203567770596,1.0,0.07068671929578063,1.2909521939600326,1.0,7.13179457506793,7.83440503341952,5.52219136113807,66.37069007435144
blood,hsa-miR-301a_st,0.0010631149171586,3.081307155947593,7.237239893687132,4.00810175329371,0.9267945973461172,0.4847187107556691,0.3571921003086178,1.0,0.07068671929578063,1.8389738487772136,1.0,3.13390065283943,4.56950991987923,1.69959508474245,66.30773335390775
blood,hsa-miR-106b_st,0.0010631149171586,7.380730919594526,3.0144691516808977,11.7391148387757,4.358383919181175,0.1352321764355395,3.4599678278832564,1.0,0.07068671929578063,1.0565562906320531,1.0,11.622572087118,11.9835580073818,10.9998933585064,66.1555733565561
blood,hsa-miR-501-3p_st,0.0010631149171586,5.343189790436919,4.126766508391154,7.94155147134027,2.598361680903351,0.3270143314227653,1.8016355382067788,1.0,0.07068671929578063,1.2175431205279472,1.0,7.5884359768871,8.53204908929647,6.23079414418792,65.56419287997097
blood,hsa-miR-4306_st,0.0010631149171586,5.78553844172616,3.801811761788911,8.632229751919112,2.846691310192952,0.461783525438786,2.1020020156793526,1.0,0.07068671929578063,1.0769388843155443,1.0,7.90977762528123,9.15826437254819,7.34397127973023,65.4019375892541
blood,hsa-miR-30e_st,0.0010631149171586,4.994206796606019,4.342416781096364,6.719081715746969,1.7248749191409511,0.2872128096723088,1.600925256846888,1.0,0.07068671929578063,1.1554897550556362,1.0,6.36529881004477,7.17854613436426,5.50739968455004,64.48433819117551
blood,hsa-miR-19b_st,0.0014426397279202,6.650600675384427,3.346475641783404,11.3999179415557,4.749317266171274,0.4119539975350047,2.780174800990594,1.0,0.07194104878496174,0.990596982397593,1.0,10.8140522523314,12.0711807308776,10.9167971179696,63.22598922540006
blood,hsa-miR-502-3p_st,0.0010631149171586,5.9265327745960565,3.508256425099504,9.300795503469624,3.374262728873567,0.2945041860129232,2.3708234971173976,1.0,0.07068671929578063,1.208163984990081,1.0,9.03522515785577,9.82673465615673,7.47675284997014,61.822738841557886
blood,hsa-miR-185_st,0.0010631149171586,6.498914784981989,3.1516265309489317,13.39987681010852,6.900962025126531,0.2662718837770138,2.9040437379244595,1.0,0.07068671929578063,1.2219965837428626,1.0,12.9283040553229,13.7055113620476,10.5778397922309,60.90203598976815
blood,hsa-let-7i_st,0.0010631149171586,6.761487772793367,2.959834913769539,11.24481382519458,4.483326052401213,0.2633695348565969,3.2198958774943915,1.0,0.07068671929578063,1.0388425915380166,1.0,10.8089885815676,11.6105926736679,10.4044638174201,59.50671512426338
blood,hsa-miR-25_st,0.0010631149171586,6.91887436895266,2.845367658728926,11.02217002604694,4.10329565709428,0.0682933578012819,3.438162450077289,1.0,0.07068671929578063,1.159481575871001,1.0,10.8921826702874,11.0892274885237,9.39263553743637,58.53694552898412
blood,hsa-miR-1180_st,0.0010631149171586,4.8995590548304575,3.978944016991312,7.86394480107573,2.9643857462452727,0.6115376742273664,1.6305134760849065,1.0,0.07068671929578063,1.0040639064075063,1.0,6.957373883499,8.74410369592001,6.92917373091115,57.96702963942044
blood,hsa-miR-3613-3p_st,0.0014426397279202,-5.117920961411091,-3.96707003415034,5.830855766751812,10.948776728162905,0.8210973523248799,1.6292698501567968,1.0,0.07194104878496174,0.3872552836391028,1.0,4.88941548675983,7.15432744621427,12.6416427115447,57.678045428583324
blood,hsa-miR-324-5p_st,0.0010631149171586,5.00141503620519,3.867796014220421,9.33202981579373,4.33061477958854,0.1410614844655101,1.82325919655707,1.0,0.07068671929578063,1.344653568438945,1.0,9.15939913439037,9.48607926417545,6.80915353486582,57.51917897128328
blood,hsa-miR-550a_st,0.0010631149171586,4.8756230130022535,3.901928062104515,8.39201800341903,3.516394990416777,0.3180063925001691,1.7382699380295594,1.0,0.07068671929578063,1.2611537246699762,1.0,8.05958015860141,8.97807638957708,6.38856981805536,56.56731925513043
blood,hsa-miR-93-star_st,0.0010631149171586,5.317062115892196,3.5202260299827293,8.150869629176418,2.8338075132842215,0.2461683213730124,2.12184140218909,1.0,0.07068671929578063,1.0647065841926189,1.0,7.86001460653733,8.48947704656054,7.38172155350694,55.654271874000145
blood,hsa-miR-664-star_st,0.0010631149171586,4.202441805675035,4.427586862939574,6.476904413626508,2.2744626079514743,0.2575293187875547,1.3173640926155434,1.0,0.07068671929578063,1.2987962231232717,1.0,6.14867558237058,6.94062860915449,4.73183360924822,55.32545823654531
blood,hsa-miR-151-5p_st,0.0010631149171586,6.352853782923263,2.9133459078174817,10.77240259390468,4.419548810981419,0.0423162629088828,3.0835494275467865,1.0,0.07068671929578063,1.1090249088887143,1.0,10.7138665040588,10.8257923311851,9.65963538700364,55.03223278415985
blood,hsa-let-7g_st,0.0014426397279202,5.5868414220718385,3.384534248812945,9.0948566883738,3.5080152663019604,0.5539540657326024,2.2677605259842513,1.0,0.07194104878496174,0.926449519000336,1.0,8.10963870278539,9.68193468599004,8.75425378421773,53.7170742350737
blood,hsa-miR-629_st,0.0010631149171586,5.537763191468104,3.251700919982614,8.614053382534994,3.076290191066891,0.1732121375912651,2.4022197372541076,1.0,0.07068671929578063,1.072641194986211,1.0,8.36616847612206,8.85431361024353,7.79891925023422,53.5428144014383
blood,hsa-miR-130b_st,0.0010631149171586,5.292484964771276,3.3859297629111684,10.191553939085043,4.899068974313769,0.4565522867100501,2.162870551693195,1.0,0.07068671929578063,1.2142137967411293,1.0,9.81568465344687,11.0249541269063,8.08221957436027,53.28362942328606
blood,hsa-miR-20a_st,0.0010631149171586,6.246966533181702,2.8207472948383328,11.83000471473856,5.583038181556857,0.2249597549867314,3.123897846924623,1.0,0.07068671929578063,1.0736594810783004,1.0,11.4545019388137,12.1366747521166,10.6679683324732,52.39496818358436
blood,hsa-miR-134_st,0.0010631149171586,2.7330276271755287,6.406195309274147,3.793292826209128,1.0602651990335992,0.3108129444214375,0.5171160219159058,1.0,0.07068671929578063,1.6219804485375533,1.0,3.46756244956657,4.20055057240495,2.13402242191149,52.059551021634704
blood,hsa-miR-589_st,0.0010631149171586,2.3306452501808343,7.227197185443245,3.203506580718968,0.8728613305381338,0.2923468034448236,0.3500334059131182,1.0,0.07068671929578063,1.8139370454374115,1.0,2.83658919861779,3.72847325084481,1.55928775768586,50.084379726108125
blood,hsa-miR-337-5p_st,0.0010631149171586,2.71647454218908,6.140242518737078,3.85187955106003,1.1354050088709498,0.2930137808994694,0.5527996481196914,1.0,0.07068671929578063,1.3304899274934965,1.0,3.418309302113,4.25116050132277,2.56672698700664,49.59608382133237
blood,hsa-miR-203_st,0.0010631149171586,-7.594695181865069,-2.1514474827088157,0.5152078439446556,8.109903025809725,0.1221175422723389,4.99073630771808,1.0,0.07068671929578063,0.0224777247847721,1.0,0.27996814376668,0.608068198305006,12.890244421674,48.58445311651495
blood,hsa-miR-30d_st,0.0010631149171586,5.211219862848798,3.066465058058085,9.576947360158998,4.365727497310201,0.0593339815201873,2.4026138834850608,1.0,0.07068671929578063,1.1864408321019524,1.0,9.48152342722425,9.63753722191344,7.9899972779162,47.51531778914441
blood,hsa-miR-505-star_st,0.0010631149171586,4.949543458086863,3.1891061290684384,8.013970729784194,3.064427271697331,0.2231296181349054,2.183510924430423,1.0,0.07068671929578063,1.129329539249952,1.0,7.72638434114116,8.34959824991851,6.84042237209106,46.93429896025674
blood,hsa-miR-106b-star_st,0.0010631149171586,5.2310636757342595,2.841847433706316,9.37667197828289,4.14560830254863,0.1885749373237054,2.5963410906353364,1.0,0.07068671929578063,1.0499341742617756,1.0,9.0530886426204,9.63243974588974,8.62205414662571,44.202515667971646
blood,hsa-miR-3145-5p_st,0.0010631149171586,2.2803336481262373,6.496746401872673,3.155684670910748,0.8753510227845106,0.4273444637227203,0.2525340561422688,1.0,0.07068671929578063,1.8663413145059824,1.0,2.54675767502558,3.67929824652425,1.3599303847337,44.05046848468087
blood,hsa-miR-26b_st,0.0014426397279202,3.886090507434077,3.970810392884208,5.399808740703993,1.5137182332699164,0.6721782054216885,1.2098529730101757,1.0,0.07194104878496174,0.8600162818704864,1.0,4.089101238703,5.91285318239151,4.75630655153143,43.83683126097944
blood,hsa-miR-150_st,0.0014426397279202,5.1457768620877,2.9852344212421245,7.848989115870492,2.7032122537827927,0.3381139672355846,2.4141786661908933,1.0,0.07194104878496174,0.9743535976441632,1.0,7.40568638506601,8.4117335519758,7.600878025181,43.63917012256712
blood,hsa-miR-503_st,0.0010631149171586,3.9487723393957994,3.511211011971174,6.718267533591091,2.769495194195292,0.0988871886840084,1.587373363810495,1.0,0.07068671929578063,1.162691567371769,1.0,6.56241233647576,6.85053604173903,5.64275651850861,41.22638427922896
blood,hsa-miR-342-5p_st,0.0045563498031851,4.876570914807592,3.583329385903518,7.0582369092579285,2.181665994450336,0.5449162527372923,1.8458578416514064,1.0,0.09872576474505224,0.7800179477434666,1.0,6.12069148406013,7.66224253400869,7.84968002633242,40.914167924308735
blood,hsa-miR-188-5p_st,0.0010631149171586,2.698977909766684,5.054851793788287,3.9982770060454222,1.2992990962787383,0.4409137349857713,0.6130047677297766,1.0,0.07068671929578063,1.3271714402283654,1.0,3.50741772721269,4.73648177932819,2.64031149751644,40.56616736794203
blood,hsa-miR-1270_st,0.0010631149171586,3.82897678311707,3.4953209389165485,4.974964011667106,1.1459872285500363,1.457212846250944,0.5259149655076064,1.0,0.07068671929578063,1.231644307734966,1.0,2.9285338271703,6.86807006066021,2.37586238633649,39.794771287223206
blood,hsa-miR-4660_st,0.0010631149171586,2.4052400754692926,5.495207106548875,3.280020336210684,0.8747802607413914,0.5679356231322147,0.2461866381656851,1.0,0.07068671929578063,2.0321675362896214,1.0,2.563087372108,4.26829218372499,1.25617876044118,39.30055809392246
blood,hsa-miR-532-3p_st,0.0010631149171586,4.065332108128822,3.230184833624292,6.935662172233398,2.870330064104576,0.2381204007391469,1.7638504367882777,1.0,0.07068671929578063,1.182859792999777,1.0,6.56965237246208,7.24714406215324,5.55249558181011,39.046276481215635
blood,hsa-miR-30b_st,0.0026004014386172,4.766526071262186,3.123513953632384,6.962259489188751,2.1957334179265655,0.6113948835126393,2.0696941436404073,1.0,0.08358257135877654,0.8039771865791069,1.0,5.75434355755436,7.37513323963628,7.15978498119011,38.48568144269138
blood,hsa-miR-140-3p_st,0.0014426397279202,5.95701658415686,2.2277099666162212,11.95425592897066,5.9972393448138,0.3146711167868523,3.7685688126760497,1.0,0.07194104878496174,0.9953258442374514,1.0,11.6089885638169,12.5104936180905,11.6635525668165,37.69940966814577
blood,hsa-miR-7_st,0.0010631149171586,2.381370790258,5.121560751007385,3.4630871206372538,1.081716330379254,0.4616997092795968,0.4682169409068574,1.0,0.07068671929578063,1.3581168533367711,1.0,2.98588752483939,4.27278341041216,2.19591292824234,36.26482384592779
blood,hsa-miR-98_st,0.0014426397279202,3.3525309099373337,3.7750490697858217,4.845083344174362,1.492552434237028,0.9615493302593108,0.8079487952612444,1.0,0.07194104878496174,0.7974391608226236,1.0,3.18682310771101,6.01416901038808,3.99886144644969,35.95360845306832
blood,hsa-miR-652_st,0.0010631149171586,5.524866178554545,2.1821133408366213,10.9027024530443,5.377836274489754,0.1235783299101648,3.578496920719006,1.0,0.07068671929578063,1.056784321006624,1.0,10.8078981834662,11.1416725828447,10.2266187389701,35.84720413319069
blood,hsa-miR-432_st,0.0010631149171586,2.038457644977629,5.783690365788616,3.25800308032468,1.2195454353470507,0.2384008770774608,0.4377282785399831,1.0,0.07068671929578063,1.2329401239419,1.0,2.82381908515498,3.5372523325043,2.28842393002413,35.05604745320952
blood,hsa-miR-378d_st,0.0045563498031851,3.914492647597986,3.8045722823547496,5.3055598453338275,1.3910671977358413,0.3436940181571475,1.4138990313213569,1.0,0.09872576474505224,0.7669285744787566,1.0,4.82000878328943,5.72741945597747,6.28785998855519,34.870146292657786
blood,hsa-miR-2110_st,0.0010631149171586,3.7510015249095434,3.075801899639784,7.634573184955606,3.8835716600460626,0.6952162060579226,1.578331980598171,1.0,0.07068671929578063,1.0346211630363336,1.0,6.96384842892461,8.95194861940703,6.73048499883595,34.30534749630121
blood,hsa-miR-181c_st,0.0019437563806569,3.278705826192437,3.812717801138616,4.507132164166974,1.2284263379745366,0.5822706822919579,1.0676853497481582,1.0,0.07619974435615662,0.753797572213318,1.0,3.49122246882451,5.13197492719113,4.63477811800871,33.89409186495292
blood,hsa-miR-93_st,0.0010631149171586,5.262624999820771,2.152665885851341,13.07777306552918,7.81514806570841,0.106171710126442,3.455699068574622,1.0,0.07068671929578063,1.053879666378182,1.0,12.8910718373129,13.1962337344028,12.2315037018879,33.68490092021487
blood,hsa-miR-331-3p_st,0.0019437563806569,3.418989859680037,3.612889664964071,5.07142041104345,1.6524305513634128,0.2651964596427794,1.3117758759506084,1.0,0.07619974435615662,0.9429853160155852,1.0,4.71510945447058,5.40955497848645,5.00079855032704,33.49187018197881
blood,hsa-let-7f_st,0.0045563498031851,4.908134274458803,2.8936666114919674,7.927890720509883,3.019756446051081,0.8575879380419177,2.240198703537239,1.0,0.09872576474505224,0.7105352265349089,1.0,6.36551632817236,8.81858194638535,8.9628363775348,33.25350109807542
blood,hsa-miR-106a_st,0.0010631149171586,5.183215962263818,2.1572591107088672,12.4699828554255,7.286766893161683,0.1076851588592879,3.3962041447703863,1.0,0.07068671929578063,1.1229373728883127,1.0,12.2632854145941,12.5522809147151,10.9196259176288,33.24741141518392
blood,hsa-miR-425_st,0.0010631149171586,5.651368804307139,1.963059372610433,11.63617240023674,5.984803595929601,0.1828271359756951,4.0672126581802495,1.0,0.07068671929578063,1.0282786664618235,1.0,11.4776890767413,11.9208939328259,11.1617664203508,32.987036903727
blood,hsa-miR-339-5p_st,0.0019437563806569,3.729024869438824,3.208712590751165,5.649855051220116,1.920830181781292,0.3148687627916448,1.6130936749866909,1.0,0.07619974435615662,0.945853430398026,1.0,5.17390689714761,5.93990653317556,5.47066616935159,32.44240083886665
blood,hsa-miR-15b_st,0.0019437563806569,5.788460395084199,2.066784942229504,10.9547790438076,5.166318648723401,0.363807125411486,3.944055151483299,1.0,0.07619974435615662,0.9689557285954544,1.0,10.2287609922141,11.1647988651755,10.5567995864534,32.43734072187955
blood,hsa-miR-4532_st,0.0010631149171586,-3.630921090939829,-2.9683000407081583,7.27905994394483,10.90998103488466,0.1615992230565354,1.722347586290963,1.0,0.07068671929578063,0.5465697316301104,1.0,7.08444576867593,7.48127889400476,12.9699463053272,32.046516652318665
blood,hsa-miR-320e_st,0.0010631149171586,3.7351199484729225,2.8854425945810354,8.804424564053361,5.069304615580439,0.4057969384996224,1.785115103320642,1.0,0.07068671929578063,1.0813579195484555,1.0,8.44461184092981,9.55712725181953,7.80851382238012,32.045954596145044
blood,hsa-miR-1292_st,0.0010631149171586,2.7219874202696235,3.943460058609603,5.384887163888491,2.6628997436188677,0.3810246679806102,0.8987325574689151,1.0,0.07068671929578063,1.162295891162724,1.0,4.65444934382358,5.76702657945277,4.00313415911452,31.91683228756994
blood,hsa-miR-183-star_st,0.0014426397279202,3.0110567121786977,3.658316269466881,4.318581058166932,1.307524345988234,0.8570344426109537,0.7876459356027964,1.0,0.07194104878496174,0.929002229725996,1.0,3.30367714041001,5.61480715771044,3.55692054591447,31.293005503529674
blood,hsa-miR-17_st,0.0010631149171586,4.830108682456815,2.168376347905707,12.61943521358776,7.789326531130945,0.0763885950450226,3.1492672555627146,1.0,0.07068671929578063,1.1086478088175022,1.0,12.4770589152881,12.684870336062,11.2533234973034,31.142092170869816
blood,hsa-miR-146a_st,0.0045563498031851,4.4509705391951675,2.870085076283043,6.824531041958086,2.3735605027629187,0.2769001991757563,2.17563315819523,1.0,0.09872576474505224,0.6931554143171517,1.0,6.47691999063627,7.2116671612684,9.34853613294896,29.910380529305556
blood,hsa-miR-628-3p_st,0.0045563498031851,3.983181797788572,3.104523257222622,5.994619832495286,2.0114380347067145,0.3577505903723243,1.7788541858041171,1.0,0.09872576474505224,0.7725951919888442,1.0,5.36340925654889,6.39456891858366,6.94501255025475,28.953261607605075
blood,hp_hsa-mir-548ai_x_st,0.0014426397279202,-3.224123979937258,-3.095007268600672,4.550409469213662,7.77453344915092,1.14952260592372,0.9213845461645572,1.0,0.07194104878496174,0.3296711937182877,1.0,2.90244386631685,6.20491958389096,8.82438990670688,28.347874387944284
blood,hsa-miR-324-3p_st,0.0010631149171586,3.620065634855094,2.626279662289354,8.854055897362986,5.233990262507892,0.1542679165814844,1.9432391001635008,1.0,0.07068671929578063,1.166994395609554,1.0,8.64330217501772,9.11306030613764,7.40503318916785,28.269207694448408
blood,hp_hsa-mir-185_st,0.0010631149171586,2.3433115636042494,4.051900442143661,5.578446155591966,3.235134591987717,0.3123044079493138,0.7558990816288845,1.0,0.07068671929578063,1.2158177749798622,1.0,5.33574679602207,6.18274484144068,4.38683224413347,28.232219564985655
blood,hsa-miR-1301_st,0.0026004014386172,3.8958404428236144,2.7936616073754763,6.492439553702338,2.596599110878724,0.3144960063884114,1.9469235119811736,1.0,0.08358257135877654,0.9669661810804714,1.0,6.15576558702696,7.03304997604593,6.36640251299941,28.13382091734415
blood,hsa-miR-92b_st,0.0014426397279202,2.995613726427094,3.261798566362927,5.868507668723261,2.872893942296167,0.3635192544656362,1.2468945454996678,1.0,0.07194104878496174,0.9739431606650892,1.0,5.26020111066489,6.37955039949691,5.40119987645476,27.75811956438962
blood,hsa-miR-1255b_st,0.0045563498031851,3.835031277588578,3.044724670040153,6.187037866407646,2.352006588819068,0.2051899255485997,1.7694376099842537,1.0,0.09872576474505224,0.8813572014544847,1.0,6.00581531179349,6.57370435477277,6.8156267740999,27.339425520164372
blood,hsa-miR-378i_st,0.0045563498031851,4.484664962834991,2.57927261289706,7.298423398831794,2.8137584359968035,0.4122479786363868,2.424135433043197,1.0,0.09872576474505224,0.8318129675772777,1.0,6.75591819174375,8.02726901269706,8.12394170981733,27.08318264142335
blood,hsa-miR-148b_st,0.0014426397279202,2.7196923224377887,3.4542072989076047,3.860435161509784,1.1407428390719951,0.8069503965417762,0.7672622425018395,1.0,0.07194104878496174,0.6170209020787973,1.0,2.28830996587472,4.55063856335949,3.71484944696608,26.687953081847052
blood,hsa-miR-1254_st,0.0010631149171586,2.613678369693779,3.3850510771102997,4.664220476033549,2.05054210633977,0.3161728214839011,1.0451722118098823,1.0,0.07068671929578063,1.1208117491194731,1.0,4.34692605437882,5.22113216680753,3.87729513033896,26.307137287916127
blood,hsa-miR-3615_st,0.0010631149171586,3.055359009696368,2.8773645060042523,6.305477725431364,3.250118715734996,0.1534146918009068,1.4938401310154934,1.0,0.07068671929578063,1.107080835140116,1.0,6.11460663317877,6.52717484308677,5.52221267930595,26.14046755763712
blood,hsa-miR-21_st,0.0045563498031851,3.934971193828208,2.821335412550025,5.7282712378410325,1.7933000440128246,0.4806137455248139,1.9129805953182812,1.0,0.09872576474505224,0.6406752999675848,1.0,5.20436869337358,6.54440919595091,8.12886331131761,25.99373730338035
blood,hsa-miR-454_st,0.0019437563806569,2.863110178158159,3.221857070579344,3.753402724055718,0.8902925458975589,1.2130290433518012,0.3285814803141085,1.0,0.07619974435615662,0.8158923221268358,1.0,1.37575744511791,4.67144941057302,1.68845628833174,25.011009358050124
blood,hsa-miR-181a_st,0.0034543185326182,5.29915609157751,1.894645878330993,10.45906393897482,5.15990784739731,0.1613094276263814,3.952139002390946,1.0,0.09115637466232153,0.9668871309755196,1.0,10.1728576733699,10.6275687433007,10.5215887937159,24.71490124094686
blood,hsa-miR-378g_st,0.0045563498031851,2.9656436731870204,3.525744136290377,4.715506635993153,1.7498629628061324,0.3780501263443413,1.1278787106016248,1.0,0.09872576474505224,0.7770232848884974,1.0,4.24857552719948,5.149090985655,5.47062794258551,24.481735925696746
blood,hsa-miR-152_st,0.0045563498031851,3.283438509678575,3.148814255467504,5.097865580422444,1.814427070743869,0.2655485417420489,1.4505707778999353,1.0,0.09872576474505224,0.9319741830922372,1.0,4.79711743867875,5.46983756426153,5.14799420830415,24.207412934201557
blood,hsa-miR-193b_st,0.0019437563806569,-4.951524309703572,-1.784177681281796,0.6809099026153402,5.632434212318913,0.1482830531678694,3.921982301751408,1.0,0.07619974435615662,0.0349816586176695,1.0,0.406873662440644,0.841983266168404,11.906921007001,23.953220128994012
blood,hsa-miR-378f_st,0.0045563498031851,3.988500061294254,2.5439021767781713,7.0459065672590215,3.0574065059647677,0.3773065657061544,2.184960660968746,1.0,0.09872576474505224,0.7776778794033007,1.0,6.55853170329073,7.68754066959835,8.43633990146493,23.75650004782436
